mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,tempo,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,harmonic_mean,percussive_mean,genre,filename
-5.250178699940225,-7.128356449852862,-4.705921464811579,-4.1180905025221275,-4.503089642899092,-0.3073657525280582,4.584302404699084,17.456939823328405,-12.703105389580413,17.94648191261174,-11.33056169326465,4.680037453743607,-17.364931573180854,11.778483197482776,4.739107947603375,9.278815560322489,10.178932135627079,5.398623039306036,10.520457884386413,12.045384300801196,9.584158376049208,14.69795991656022,9.919225475027838,4.146080840506994,7.557235492589518,3.8096006611039157,1651.8057156549698,3188.8181412575677,1787.733376025618,0.12773515388583218,126.89849983190787,0.4908671487940405,0.649045198570291,0.45498291069639285,0.23074315751596025,0.28224002663780107,0.4114512574550514,0.49459097243000943,0.3065595002387523,0.6693510482244338,0.41810500981138643,0.42155621522163855,0.3266635471250475,0.018593811630182033,0.2774428270845254,0.07006424201427519,0.5544169229542169,0.6228597713026951,0.195347470464047,0.2026385748470284,0.7636109251876907,0.13308266683731373,0.08313870763513131,0.6658404279839243,0.5132243873124666,blues,blues.00000.wav
10.526962615460375,4.794347205141415,-0.7502133238296624,7.02696849100869,16.051931381255727,7.458671456194583,-5.764983690983022,-8.956693580091422,-27.770627802736346,14.244464633369393,9.717594984381078,8.623100534671444,-11.889073212971766,5.0108272559344,6.749559222194868,4.490908028570133,10.950748033229388,10.737795705154625,5.020022522520967,5.5335298627254925,14.115606404479907,14.008103406477577,11.127112623113838,3.972155457214626,14.139203650504403,13.295755764516809,2742.775479849608,4612.747093495115,933.8670163499837,0.17013460313127332,95.70799727306299,0.37294301022255316,0.6935268572446344,0.6860410790148391,0.677659757089569,0.4461813783327596,0.4916252122311651,0.47757700541681003,0.5513272647043566,0.26825767465950845,0.48051394502167155,0.6302735182276877,0.6405661337279314,0.9216114941508755,0.9894069390657667,0.45322215804849364,0.7930378041508872,0.706260364509199,0.9465000943114719,0.5546635677521635,0.2070198712506911,0.3174830222015883,0.41915510133223466,0.6474248443907376,0.4887068947814422,blues,blues.00001.wav
3.241429564284629,-8.713270338720681,0.9945844440924674,-15.019978343611825,-25.469250561358724,-2.4189247266001654,-3.5388874546464715,-13.723743492243845,8.951214653449606,-6.201074378293095,6.713050125316707,-19.26987202179602,-4.728084904500323,4.018676632898394,9.702982435104088,4.860064382338948,9.33107361294637,14.415995776700981,9.35902126155301,11.821417076234463,10.695502837639053,3.6597312513200437,14.452450637266775,10.302918721383275,4.500611700342226,8.744423868749799,2161.2023489888584,5070.018035639301,1255.8017438737597,0.1407635600109748,90.92755233529421,0.4069783050294711,0.22775062844914273,0.5180367388727452,0.3477763968582228,0.6374661319097814,0.6660878343990029,0.36801307290261087,0.5107704416856133,0.4582641149335215,0.517264770415892,0.6403618885651052,0.5626066505987357,0.5633797610352255,0.8011487607696332,0.44547783865230517,0.32569880967328957,0.5986740589986179,0.03211182058970519,0.05579927087367731,0.9266403444757025,0.46536025806725123,0.4419468788657164,0.5180066247059271,0.3679961906462589,blues,blues.00002.wav
4.2304167037985305,-6.284038256555645,-12.287393826290023,1.9588770219051739,-26.600548910019633,-0.9945706907153773,22.599700552321856,4.35339788516592,-9.28749314079395,7.604236064928067,3.1921306637142424,-7.329641428855014,-5.351491634837436,4.826164589128826,10.437712394228306,9.641139647418182,6.555851600304859,12.561355461844284,12.222666172698808,4.877948928902157,4.090503187770702,14.187804631719164,13.897682842965954,12.689151750377722,8.233426733536362,12.074567771626953,2576.652006923473,3345.727153142843,938.0264316550439,0.17360173425760944,134.125114847678,0.33752602595580183,0.43305009444839027,0.5651188065972047,0.6983869151285234,0.620374798397091,0.4604755206901696,0.4252696701360146,0.3360369330730505,0.6602274159648434,0.3977431563380004,0.38477642674568624,0.5614082799491487,0.47659718941837026,0.6026872876658155,0.34760619646670377,0.36773364165728273,0.09916153626722568,0.020981996122720226,0.5781326195112968,0.27685762681850357,0.7788954822481096,0.04745818183241157,0.6923137726299491,0.3892303067242174,blues,blues.00003.wav
-3.9389932952301887,-0.6632202920382793,0.2929484266299265,-5.01008694354027,7.777696924021077,-9.371116542625785,-4.0371872668743,-24.746927795050738,12.680970059736051,19.9068764030374,12.316360216484545,7.515002563607698,-2.242627850583382,9.437101273881353,3.800311326189115,4.393676849869429,12.271327015165856,8.542192362456053,14.294790012805791,12.017290183828212,6.169008054242698,8.519355951834246,4.879744856266759,8.978647566880845,12.402981686994988,4.651054230834143,2370.672559179956,2873.1063882266026,2166.5820981373313,0.16184952531300334,130.8901535756217,0.5060389998490298,0.6372363451307725,0.5654012867596716,0.5459159979929057,0.47363147281003637,0.4076070412011594,0.6332181550469489,0.27742197028801685,0.4035041799129706,0.4692134512625027,0.24499696272953764,0.41577909591137263,0.7388167218246213,0.13298098635313527,0.5895409942072809,0.2853965774162752,0.9726011177753751,0.6305625301805778,0.6608933514827842,0.8435143635787816,0.30939115216017254,0.04152488293391354,0.4889702298313896,0.49065266602887503,blues,blues.00004.wav
9.983033541000232,0.5916279596947773,13.15176505616169,-16.785950085692477,-17.67432926837985,9.836903047122384,-29.166165709717056,-9.700211925873452,5.951331829869133,-3.5107983325816754,-11.07293992131557,-5.756609048349086,21.98881419426188,11.051674812124471,4.433483584552179,7.984958962325507,4.092574728448467,11.198592011507728,3.0671126799642305,12.244213499283793,6.553550591003299,9.24643384772492,3.305929696919733,13.730137962973005,6.727900725403518,5.498654220499004,1371.2322589431305,5143.59267562938,1211.5402521034061,0.08677737479357739,108.8620999335288,0.628559252341379,0.3905518229114242,0.29694751297861793,0.47864740588141563,0.41251471660872663,0.40909543516461433,0.6227710561206391,0.652743375328841,0.2330818076309032,0.2667857464603654,0.6066784978873887,0.6499636935055257,0.41429241379843307,0.1303562425432414,0.8835983654758293,0.039673020390277314,0.37278554039300127,0.10121011342888964,0.6461847957749359,0.17398325175197427,0.31915132935389756,0.47567789376712666,0.6604942537728351,0.32865471152972253,blues,blues.00005.wav
7.048149262122735,4.357150948583598,9.08074298279882,-10.297829216489964,16.99342152319781,-23.645303875745686,3.8947153525708416,-6.831349258635811,2.542746239350672,-20.24462180257167,-11.9682319858364,8.576609681185367,-14.751391773160872,12.775945143632079,11.460435366176531,6.0304212116358125,11.363810984973108,6.698699359890557,9.14682325019695,6.26630153867131,8.516901934211868,9.616852894943205,6.906096271266987,11.542842885464935,9.240044654539286,13.257312218440042,1878.0601798527773,2778.698407569356,1931.0325974029377,0.16596581267275462,116.51576058738821,0.459904568760825,0.5340717168217821,0.5390640413255634,0.5847733306757139,0.6882882661526303,0.396385833938818,0.2590025192159847,0.31148784657536277,0.6154594899812853,0.392124567529326,0.2563062909533263,0.3900889658398379,0.18203078505662595,0.17799745244162857,0.13916163064223408,0.048637555075300765,0.13097506339511333,0.9524490615970368,0.948517662986683,0.3825198875317848,0.6381869656143332,0.2766622677843279,0.5235073426370803,0.5574168487276038,blues,blues.00006.wav
-8.856435362867014,-11.59492924801015,1.1113060734908586,4.368472825546316,10.954873704793558,-4.932163511917683,16.13333897524699,0.9525752146523563,-8.126056993772561,6.278726106255887,-4.141514898814643,-11.368435251538784,0.06556982054206228,4.495924951476804,12.249031539774581,5.9334153485151955,3.3552289215797573,8.89631596356768,13.640519761240798,14.72699385740945,13.230076647685767,13.046463012824416,9.015510762714653,6.411039484859898,7.855810790397983,3.9472439727971724,2532.702010811103,3354.4571392112557,1258.5318149392945,0.10328774106305753,92.43418647292606,0.5139903009826954,0.6991217894931145,0.5393013250407767,0.34321585673389066,0.32503976885202057,0.6808639535856346,0.42875918204096697,0.606852502323511,0.3109810114952287,0.6583734320237489,0.6952211194281006,0.2745067490191998,0.5950679308074791,0.538755331636647,0.48850875044297115,0.19494834208798772,0.558301138055623,0.8159608896366295,0.8201307568009237,0.8344727651946288,0.7610630474036235,0.8166571966308067,0.575468993125118,0.5894935160742407,blues,blues.00007.wav
-15.31215065851093,2.5592960591091813,-14.822263545937748,-13.263428112878284,0.7758365198163553,14.981449653221418,12.462338635539592,-2.749787506861243,14.788840381242572,-19.44259837566609,17.65796000406929,-11.866390012850118,1.8173232578369656,12.945715909187063,4.189660775818844,3.5370954310263047,14.855555217747373,10.730108606990482,6.813014681195304,8.241319448786463,12.701548802259463,10.819158975473158,4.079853506807779,11.577988945031793,9.420637679164436,6.926640573005578,1632.6233960631762,2802.5489539974706,2199.2872123952566,0.16155607265736,91.05787214297935,0.22109200148704738,0.6229435424089764,0.5149599468349643,0.6699103638529214,0.4949440587738974,0.3441143167027947,0.2330704239306139,0.3097818447438026,0.3543746629427549,0.3586596640550278,0.2690996713431931,0.44159925311563497,0.8947488437659893,0.7277088451552122,0.9139755770795354,0.9363831046152716,0.2021095161589106,0.8278729372444106,0.4495663553370186,0.29629266139847865,0.2486002269616283,0.4613047553592682,0.5134332162392123,0.5056956515644564,blues,blues.00008.wav
-1.4566573287420725,-7.991200954779215,-17.25922346903582,-8.215796931009933,4.121713077772821,-5.458423116310534,-4.8508962111427145,-7.9850255633701535,-10.808751155190608,12.89313219715432,-1.10585646475181,0.5705653162686461,0.5197332358883782,3.1767422283446622,4.304761103409015,14.065944990934714,13.740654800954111,10.982648191388266,8.053373567501097,6.866494335576228,13.792764258766287,6.8841346984567195,8.825353954563342,7.854232754512195,9.537525288013908,6.242070987154188,1642.3856348683978,4187.10965000071,2044.9191744462282,0.15434602735540093,133.2664374926628,0.5603367736325806,0.5236932764113569,0.5451698867724182,0.24630859305488134,0.4087656738600888,0.3291221103400849,0.6523348946074979,0.58509226834699,0.27340774041093874,0.20027206840947337,0.6034476159561701,0.6320525967621364,0.45375723631028775,0.8116218880294004,0.16091123003471264,0.6952605998514643,0.3932494347793696,0.6391301122198468,0.34274970475681743,0.5125170754450659,0.12002389715704997,0.7596324673430576,0.5394605719278152,0.3896588510026645,blues,blues.00009.wav
